ID ANSSI,Titre ANSSI,Type,Date de publication,Lien,Identifiant CVE,Score CVSS,Base Severity,Type CWE,Score EPSS,Description,Éditeur (Vendor),Produit,Versions affectées
CERTFR-2026-AVI-0719,Multiples vulnérabilités dans les produits Spring (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0719/,CVE-2026-41716,7.5,HIGH,CWE-770,0.000400000,"Spring Data's internal property-lookup cache accepts and permanently retains attacker-supplied strings as cache keys, allowing heap exhaustion through repeated requests.  Affected versions: Spring Data Commons 2.7.0 through 2.7.19; 3.3.0 through 3.3.16; 3.4.0 through 3.4.14; 3.5.0 through 3.5.11; 4.0.0 through 4.0.5.",Spring,Spring Data Commons,"2.7.0, 3.3.0, 3.4.0, 3.5.0, 4.0.0"
CERTFR-2026-AVI-0719,Multiples vulnérabilités dans les produits Spring (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0719/,CVE-2026-41717,8.1,HIGH,CWE-917,0.000480000,Spring Data MongoDB contains a SpEL (Spring Expression Language) expression injection vulnerability. The issue occurs during parameter binding when a user-defined repository query method is annotated with @Query and utilizes a capture-all placeholder.  Affected versions: Spring Data MongoDB 5.0.0 through 5.0.5; 4.5.0 through 4.5.11; 4.4.0 through 4.4.14; 4.3.0 through 4.3.16; 4.2.0 through 4.2.15; 4.1.0 through 4.1.14; 4.0.0 through 4.0.15; 3.4.0 through 3.4.19.,Spring,Spring Data MongoDB,"5.0.0, 4.5.0, 4.4.0, 4.3.0, 4.2.0, 4.1.0, 4.0.0, 3.4.0"
CERTFR-2026-AVI-0719,Multiples vulnérabilités dans les produits Spring (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0719/,CVE-2026-41719,6.4,MEDIUM,CWE-917,0.000460000,A SpEL Injection vulnerability exists in the Spring Data KeyValue if unsanitized user input is passed as Sort into a repository query method that delegates evaluation to the SpelPropertyComparator.  Affected versions: Spring Data KeyValue / Spring Data Redis 4.0.0 through 4.0.5; 3.5.0 through 3.5.11; 3.4.0 through 3.4.14; 3.3.0 through 3.3.16; 3.2.0 through 3.2.15; 3.1.0 through 3.1.14; 3.0.0 through 3.0.15; 2.7.0 through 2.7.19.,Spring,Spring Data KeyValue,"4.0.0, 3.5.0, 3.4.0, 3.3.0, 3.2.0, 3.1.0, 3.0.0, 2.7.0"
CERTFR-2026-AVI-0719,Multiples vulnérabilités dans les produits Spring (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0719/,CVE-2026-41719,6.4,MEDIUM,CWE-917,0.000460000,A SpEL Injection vulnerability exists in the Spring Data KeyValue if unsanitized user input is passed as Sort into a repository query method that delegates evaluation to the SpelPropertyComparator.  Affected versions: Spring Data KeyValue / Spring Data Redis 4.0.0 through 4.0.5; 3.5.0 through 3.5.11; 3.4.0 through 3.4.14; 3.3.0 through 3.3.16; 3.2.0 through 3.2.15; 3.1.0 through 3.1.14; 3.0.0 through 3.0.15; 2.7.0 through 2.7.19.,Spring,Spring Data Redis,"4.0.0, 3.5.0, 3.4.0, 3.3.0, 3.2.0, 3.1.0, 3.0.0, 2.7.0"
CERTFR-2026-AVI-0719,Multiples vulnérabilités dans les produits Spring (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0719/,CVE-2026-41721,5.9,MEDIUM,CWE-400,0.002280000,"Spring Data Commons contains a vulnerability that can lead to a Denial of Service (DoS) condition if Spring Data Web Support is enabled in conjunction with a Controller method using @ProjectedPayload, when an attacker sends a specially crafted HTTP request that causes the application to allocate lots of memory.  Affected versions: Spring Data Commons 4.0.0 through 4.0.5; 3.5.0 through 3.5.11; 3.4.0 through 3.4.14; 3.3.0 through 3.3.16; 3.2.0 through 3.2.15; 3.1.0 through 3.1.14; 3.0.0 through 3.0.15; 2.7.0 through 2.7.19.",Spring,Spring Data Commons,"4.0.0, 3.5.0, 3.4.0, 3.3.0, 3.2.0, 3.1.0, 3.0.0, 2.7.0"
CERTFR-2026-AVI-0719,Multiples vulnérabilités dans les produits Spring (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0719/,CVE-2026-41729,8.1,HIGH,CWE-917,0.000320000,"Spring Data REST is vulnerable to SpEL expression injection through map-typed properties when processing JSON Patch (application/json-patch+json) requests. When a persistent entity exposes a Map-typed property, the JSON Pointer path segment used as the map key is embedded directly into a SpEL expression without sanitization or validation.  Affected versions: Spring Data REST 3.7.0 through 3.7.19; 4.3.0 through 4.3.16; 4.4.0 through 4.4.14; 4.5.0 through 4.5.11; 5.0.0 through 5.0.5.",Spring,Spring Data REST,"3.7.0, 4.3.0, 4.4.0, 4.5.0, 5.0.0"
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47911,7.8,HIGH,CWE-787,0.000250000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47912,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47913,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47914,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47915,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47916,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47917,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47918,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47919,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47920,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47921,7.8,HIGH,CWE-416,0.000330000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47923,5.5,MEDIUM,CWE-125,0.000220000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to disclose sensitive information. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47924,5.5,MEDIUM,CWE-416,0.000270000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by a Use After Free vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to disclose sensitive information. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47925,5.5,MEDIUM,CWE-190,0.000180000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by an Integer Overflow or Wraparound vulnerability that could result in an application denial-of-service. An attacker could exploit this vulnerability to crash the application, leading to a denial-of-service condition. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47926,5.5,MEDIUM,CWE-125,0.000220000,"Acrobat Reader versions 24.001.30365, 26.001.21651 and earlier are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to disclose sensitive information. Exploitation of this issue requires user interaction in that a victim must open a malicious file.",Adobe,Acrobat Reader,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47928,9.6,CRITICAL,CWE-20,0.000360000,"ColdFusion versions 2023.19, 2025.8 and earlier are affected by an Improper Input Validation vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue does not require user interaction. Scope is changed.",Adobe,ColdFusion,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47929,8.4,HIGH,CWE-863,0.000200000,"ColdFusion versions 2023.19, 2025.8 and earlier are affected by an Incorrect Authorization vulnerability that could result in arbitrary code execution in the context of the current user. A high-privileged attacker could exploit this vulnerability to gain elevated access or control over the victim's account or session. Exploitation of this issue does not require user interaction. Scope is changed.",Adobe,ColdFusion,0
CERTFR-2026-AVI-0720,Multiples vulnérabilités dans les produits Adobe (10 juin 2026),avis,2026-06-10,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0720/,CVE-2026-47930,8.1,HIGH,CWE-20,0.000740000,"ColdFusion versions 2023.19, 2025.8 and earlier are affected by an Improper Input Validation vulnerability that could result in a Security feature bypass. A low-privileged attacker could leverage this vulnerability to bypass security measures and gain unauthorized read and write access. Exploitation of this issue does not require user interaction.",Adobe,ColdFusion,0
